JournalCode	JournalLib	EcritureNum	EcritureDate	CompteNum	CompteLib	CompAuxNum	CompAuxLib	PieceRef	PieceDate	EcritureLib	Montant	Sens	EcritureLet	DateLet	ValidDate	Montantdevise	Idevise
VTE	JOURNAL DES VENTES	VTE-162	20120424	411000	COLLECTIF CLIENTS	X411DA	411DA        DETAIL A	1204162	20120424	Fact DETAIL A	841,74	D			20130715		
VTE	JOURNAL DES VENTES	VTE-162	20120424	445700	TVA/VENTES 19.6%			1204162	20120424	Fact DETAIL A	137,94	C			20130715		
VTE	JOURNAL DES VENTES	VTE-162	20120424	701000	VENTES  HT 20%			1204162	20120424	Fact DETAIL A	703,8	C			20130715		
VTE	JOURNAL DES VENTES	VTE-163	20120424	411000	COLLECTIF CLIENTS	X411DL	411DL        DETAIL L	1204163	20120424	Fact DETAIL L	161,27	D			20130715		
VTE	JOURNAL DES VENTES	VTE-163	20120424	445700	TVA/VENTES 19.6%			1204163	20120424	Fact DETAIL L	26,43	C			20130715		
VTE	JOURNAL DES VENTES	VTE-163	20120424	701000	VENTES  HT 20%			1204163	20120424	Fact DETAIL L	134,84	C			20130715		
VTE	JOURNAL DES VENTES	VTE-164	20120424	411000	COLLECTIF CLIENTS	X411DL	411DL        DETAIL L	1204164	20120424	Fact DETAIL L	73,2	D			20130715		
VTE	JOURNAL DES VENTES	VTE-164	20120424	445700	TVA/VENTES 19.6%			1204164	20120424	Fact DETAIL L	12	C			20130715		
VTE	JOURNAL DES VENTES	VTE-164	20120424	701000	VENTES  HT 20%			1204164	20120424	Fact DETAIL L	61,2	C			20130715		
VTE	JOURNAL DES VENTES	VTE-165	20120424	411000	COLLECTIF CLIENTS	X411DG	411DG        DETAIL G	1204165	20120424	Fact DETAIL G	55,02	D			20130715		
VTE	JOURNAL DES VENTES	VTE-165	20120424	445700	TVA/VENTES 19.6%			1204165	20120424	Fact DETAIL G	9,02	C			20130715		
VTE	JOURNAL DES VENTES	VTE-165	20120424	701000	VENTES  HT 20%			1204165	20120424	Fact DETAIL G	46	C			20130715		
VTE	JOURNAL DES VENTES	VTE-166	20120424	411000	COLLECTIF CLIENTS	X411DA	411DA        DETAIL A	1204166	20120424	Fact DETAIL A	1770,08	D			20130715		
VTE	JOURNAL DES VENTES	VTE-166	20120424	445700	TVA/VENTES 19.6%			1204166	20120424	Fact DETAIL A	290,08	C			20130715		
VTE	JOURNAL DES VENTES	VTE-166	20120424	701000	VENTES  HT 20%			1204166	20120424	Fact DETAIL A	1480	C			20130715		
VTE	JOURNAL DES VENTES	VTE-167	20120424	411000	COLLECTIF CLIENTS	X411DE	411DE        DETAIL E	1204167	20120424	Fact DETAIL E	49,9	D			20130715		
VTE	JOURNAL DES VENTES	VTE-167	20120424	445700	TVA/VENTES 19.6%			1204167	20120424	Fact DETAIL E	8,18	C			20130715		
VTE	JOURNAL DES VENTES	VTE-167	20120424	701000	VENTES  HT 20%			1204167	20120424	Fact DETAIL E	41,72	C			20130715		
VTE	JOURNAL DES VENTES	VTE-168	20120424	411000	COLLECTIF CLIENTS	X411DO	411DO        DETAIL O	1204168	20120424	Fact DETAIL O	139,93	D			20130715		
VTE	JOURNAL DES VENTES	VTE-168	20120424	445700	TVA/VENTES 19.6%			1204168	20120424	Fact DETAIL O	22,93	C			20130715		
VTE	JOURNAL DES VENTES	VTE-168	20120424	701000	VENTES  HT 20%			1204168	20120424	Fact DETAIL O	117	C			20130715		
VTE	JOURNAL DES VENTES	VTE-169	20120424	411000	COLLECTIF CLIENTS	X411LEBRETO	411LEBRETO   LEBRETON SARL	1204169	20120424	Fact LEBRETON SARL	4925,57	D			20130715		
VTE	JOURNAL DES VENTES	VTE-169	20120424	4457100	TVA COLLECTEE 7%			1204169	20120424	Fact LEBRETON SARL	322,23	C			20130715		
VTE	JOURNAL DES VENTES	VTE-169	20120424	701002	VENTES HT 10%			1204169	20120424	Fact LEBRETON SARL	4603,34	C			20130715		
VTE	JOURNAL DES VENTES	VTE-170	20120424	411000	COLLECTIF CLIENTS	X411LEBRETO	411LEBRETO   LEBRETON SARL	1204170	20120424	Fact LEBRETON SARL	10881,66	D			20130715		
VTE	JOURNAL DES VENTES	VTE-170	20120424	445700	TVA/VENTES 19.6%			1204170	20120424	Fact LEBRETON SARL	1783,28	C			20130715		
VTE	JOURNAL DES VENTES	VTE-170	20120424	701010	DEBITAGE  HT 20%			1204170	20120424	Fact LEBRETON SARL	9098,38	C			20130715		
VTE	JOURNAL DES VENTES	VTE-171	20120424	411000	COLLECTIF CLIENTS	X411DG	411DG        DETAIL G	1204171	20120424	Fact DETAIL G	12,71	D			20130715		
VTE	JOURNAL DES VENTES	VTE-171	20120424	445700	TVA/VENTES 19.6%			1204171	20120424	Fact DETAIL G	2,08	C			20130715		
VTE	JOURNAL DES VENTES	VTE-171	20120424	701000	VENTES  HT 20%			1204171	20120424	Fact DETAIL G	10,63	C			20130715		
VTE	JOURNAL DES VENTES	VTE-172	20120425	411000	COLLECTIF CLIENTS	X411DF	411DF        DETAIL F	1204172	20120425	Fact DETAIL F	45,83	D			20130715		
VTE	JOURNAL DES VENTES	VTE-172	20120425	445700	TVA/VENTES 19.6%			1204172	20120425	Fact DETAIL F	7,51	C			20130715		
VTE	JOURNAL DES VENTES	VTE-172	20120425	701000	VENTES  HT 20%			1204172	20120425	Fact DETAIL F	38,32	C			20130715		
VTE	JOURNAL DES VENTES	VTE-173	20120426	411000	COLLECTIF CLIENTS	X411DL	411DL        DETAIL L	1204173	20120426	Fact DETAIL L	210,27	D			20130715		
VTE	JOURNAL DES VENTES	VTE-173	20120426	445700	TVA/VENTES 19.6%			1204173	20120426	Fact DETAIL L	34,46	C			20130715		
VTE	JOURNAL DES VENTES	VTE-173	20120426	701000	VENTES  HT 20%			1204173	20120426	Fact DETAIL L	175,81	C			20130715		
VTE	JOURNAL DES VENTES	VTE-174	20120426	411000	COLLECTIF CLIENTS	X411DL	411DL        DETAIL L	1204174	20120426	Fact DETAIL L	152,06	D			20130715		
VTE	JOURNAL DES VENTES	VTE-174	20120426	445700	TVA/VENTES 19.6%			1204174	20120426	Fact DETAIL L	24,92	C			20130715		
VTE	JOURNAL DES VENTES	VTE-174	20120426	701000	VENTES  HT 20%			1204174	20120426	Fact DETAIL L	127,14	C			20130715		
VTE	JOURNAL DES VENTES	VTE-175	20120426	411000	COLLECTIF CLIENTS	X411DP	411DP        DETAIL P	1204175	20120426	Fact DETAIL P	51,66	D			20130715		
VTE	JOURNAL DES VENTES	VTE-175	20120426	445700	TVA/VENTES 19.6%			1204175	20120426	Fact DETAIL P	8,47	C			20130715		
VTE	JOURNAL DES VENTES	VTE-175	20120426	701000	VENTES  HT 20%			1204175	20120426	Fact DETAIL P	43,19	C			20130715		
VTE	JOURNAL DES VENTES	VTE-176	20120426	411000	COLLECTIF CLIENTS	X411DM	411DM        DETAIL M	1204176	20120426	Fact DETAIL M	22,72	D			20130715		
VTE	JOURNAL DES VENTES	VTE-176	20120426	445700	TVA/VENTES 19.6%			1204176	20120426	Fact DETAIL M	3,72	C			20130715		
VTE	JOURNAL DES VENTES	VTE-176	20120426	701000	VENTES  HT 20%			1204176	20120426	Fact DETAIL M	19	C			20130715		
VTE	JOURNAL DES VENTES	VTE-177	20120426	411000	COLLECTIF CLIENTS	X411DC	411DC        DETAIL C	1204177	20120426	Fact DETAIL C	33,49	D			20130715		
VTE	JOURNAL DES VENTES	VTE-177	20120426	445700	TVA/VENTES 19.6%			1204177	20120426	Fact DETAIL C	5,49	C			20130715		
VTE	JOURNAL DES VENTES	VTE-177	20120426	701000	VENTES  HT 20%			1204177	20120426	Fact DETAIL C	28	C			20130715		
VTE	JOURNAL DES VENTES	VTE-178	20120426	411000	COLLECTIF CLIENTS	X411DL	411DL        DETAIL L	1204178	20120426	Fact DETAIL L	55,43	D			20130715		
VTE	JOURNAL DES VENTES	VTE-178	20120426	445700	TVA/VENTES 19.6%			1204178	20120426	Fact DETAIL L	9,08	C			20130715		
VTE	JOURNAL DES VENTES	VTE-178	20120426	701000	VENTES  HT 20%			1204178	20120426	Fact DETAIL L	46,35	C			20130715		
VTE	JOURNAL DES VENTES	VTE-179	20120426	411000	COLLECTIF CLIENTS	X411DE	411DE        DETAIL E	1204179	20120426	Fact DETAIL E	84,2	D			20130715		
VTE	JOURNAL DES VENTES	VTE-179	20120426	445700	TVA/VENTES 19.6%			1204179	20120426	Fact DETAIL E	13,8	C			20130715		
VTE	JOURNAL DES VENTES	VTE-179	20120426	701000	VENTES  HT 20%			1204179	20120426	Fact DETAIL E	70,4	C			20130715		
VTE	JOURNAL DES VENTES	VTE-180	20120426	411000	COLLECTIF CLIENTS	X411DT	411DT        DETAIL T	1204180	20120426	Fact DETAIL T	496,17	D			20130715		
VTE	JOURNAL DES VENTES	VTE-180	20120426	445700	TVA/VENTES 19.6%			1204180	20120426	Fact DETAIL T	81,31	C			20130715		
VTE	JOURNAL DES VENTES	VTE-180	20120426	701000	VENTES  HT 20%			1204180	20120426	Fact DETAIL T	414,86	C			20130715		
VTE	JOURNAL DES VENTES	VTE-181	20120427	411000	COLLECTIF CLIENTS	X411DP	411DP        DETAIL P	1204181	20120427	Fact DETAIL P	18,37	D			20130715		
VTE	JOURNAL DES VENTES	VTE-181	20120427	445700	TVA/VENTES 19.6%			1204181	20120427	Fact DETAIL P	3,01	C			20130715		
VTE	JOURNAL DES VENTES	VTE-181	20120427	701000	VENTES  HT 20%			1204181	20120427	Fact DETAIL P	15,36	C			20130715		
VTE	JOURNAL DES VENTES	VTE-182	20120427	411000	COLLECTIF CLIENTS	X411DA	411DA        DETAIL A	1204182	20120427	Fact DETAIL A	65,68	D			20130715		
VTE	JOURNAL DES VENTES	VTE-182	20120427	445700	TVA/VENTES 19.6%			1204182	20120427	Fact DETAIL A	10,76	C			20130715		
VTE	JOURNAL DES VENTES	VTE-182	20120427	701000	VENTES  HT 20%			1204182	20120427	Fact DETAIL A	54,92	C			20130715		
VTE	JOURNAL DES VENTES	VTE-183	20120427	411000	COLLECTIF CLIENTS	X411DG	411DG        DETAIL G	1204183	20120427	Fact DETAIL G	33,26	D			20130715		
VTE	JOURNAL DES VENTES	VTE-183	20120427	445700	TVA/VENTES 19.6%			1204183	20120427	Fact DETAIL G	5,45	C			20130715		
VTE	JOURNAL DES VENTES	VTE-183	20120427	701000	VENTES  HT 20%			1204183	20120427	Fact DETAIL G	27,81	C			20130715		
VTE	JOURNAL DES VENTES	VTE-184	20120427	411000	COLLECTIF CLIENTS	X411DB	411DB        DETAIL B	1204184	20120427	Fact DETAIL B	311,44	D			20130715		
VTE	JOURNAL DES VENTES	VTE-184	20120427	445700	TVA/VENTES 19.6%			1204184	20120427	Fact DETAIL B	51,04	C			20130715		
VTE	JOURNAL DES VENTES	VTE-184	20120427	701000	VENTES  HT 20%			1204184	20120427	Fact DETAIL B	260,4	C			20130715		
VTE	JOURNAL DES VENTES	VTE-185	20120427	411000	COLLECTIF CLIENTS	X411DE	411DE        DETAIL E	1204185	20120427	Fact DETAIL E	382,72	D			20130715		
VTE	JOURNAL DES VENTES	VTE-185	20120427	445700	TVA/VENTES 19.6%			1204185	20120427	Fact DETAIL E	62,72	C			20130715		
VTE	JOURNAL DES VENTES	VTE-185	20120427	701010	DEBITAGE  HT 20%			1204185	20120427	Fact DETAIL E	320	C			20130715		
VTE	JOURNAL DES VENTES	VTE-186	20120427	411000	COLLECTIF CLIENTS	X411DL	411DL        DETAIL L	1204186	20120427	Fact DETAIL L	277,09	D			20130715		
VTE	JOURNAL DES VENTES	VTE-186	20120427	445700	TVA/VENTES 19.6%			1204186	20120427	Fact DETAIL L	45,41	C			20130715		
VTE	JOURNAL DES VENTES	VTE-186	20120427	701000	VENTES  HT 20%			1204186	20120427	Fact DETAIL L	231,68	C			20130715		
VTE	JOURNAL DES VENTES	VTE-187	20120427	411000	COLLECTIF CLIENTS	X411DD	411DD        DETAIL D	1204187	20120427	Fact DETAIL D	47,84	D			20130715		
VTE	JOURNAL DES VENTES	VTE-187	20120427	445700	TVA/VENTES 19.6%			1204187	20120427	Fact DETAIL D	7,84	C			20130715		
VTE	JOURNAL DES VENTES	VTE-187	20120427	701000	VENTES  HT 20%			1204187	20120427	Fact DETAIL D	40	C			20130715		
VTE	JOURNAL DES VENTES	VTE-188	20120427	411000	COLLECTIF CLIENTS	X411DD	411DD        DETAIL D	1204188	20120427	Fact DETAIL D	23,32	D			20130715		
VTE	JOURNAL DES VENTES	VTE-188	20120427	445700	TVA/VENTES 19.6%			1204188	20120427	Fact DETAIL D	3,82	C			20130715		
VTE	JOURNAL DES VENTES	VTE-188	20120427	701000	VENTES  HT 20%			1204188	20120427	Fact DETAIL D	19,5	C			20130715		
VTE	JOURNAL DES VENTES	VTE-189	20120427	411000	COLLECTIF CLIENTS	X411DR	411DR        DETAIL R	1204189	20120427	Fact DETAIL R	47,36	D			20130715		
VTE	JOURNAL DES VENTES	VTE-189	20120427	445700	TVA/VENTES 19.6%			1204189	20120427	Fact DETAIL R	7,76	C			20130715		
VTE	JOURNAL DES VENTES	VTE-189	20120427	701000	VENTES  HT 20%			1204189	20120427	Fact DETAIL R	39,6	C			20130715		
VTE	JOURNAL DES VENTES	VTE-190	20120427	411000	COLLECTIF CLIENTS	X411DH	411DH        DETAIL H	1204190	20120427	Fact DETAIL H	152,67	D			20130715		
VTE	JOURNAL DES VENTES	VTE-190	20120427	445700	TVA/VENTES 19.6%			1204190	20120427	Fact DETAIL H	25,02	C			20130715		
VTE	JOURNAL DES VENTES	VTE-190	20120427	701000	VENTES  HT 20%			1204190	20120427	Fact DETAIL H	127,65	C			20130715		
VTE	JOURNAL DES VENTES	VTE-191	20120427	411000	COLLECTIF CLIENTS	X411DJ	411DJ        DETAIL J	1204191	20120427	Fact DETAIL J	44,49	D			20130715		
VTE	JOURNAL DES VENTES	VTE-191	20120427	445700	TVA/VENTES 19.6%			1204191	20120427	Fact DETAIL J	7,29	C			20130715		
VTE	JOURNAL DES VENTES	VTE-191	20120427	701000	VENTES  HT 20%			1204191	20120427	Fact DETAIL J	37,2	C			20130715		
VTE	JOURNAL DES VENTES	VTE-192	20120427	411000	COLLECTIF CLIENTS	X411DP	411DP        DETAIL P	1204192	20120427	Fact DETAIL P	153,34	D			20130715		
VTE	JOURNAL DES VENTES	VTE-192	20120427	445700	TVA/VENTES 19.6%			1204192	20120427	Fact DETAIL P	25,13	C			20130715		
VTE	JOURNAL DES VENTES	VTE-192	20120427	701000	VENTES  HT 20%			1204192	20120427	Fact DETAIL P	128,21	C			20130715		
VTE	JOURNAL DES VENTES	VTE-193	20120428	411000	COLLECTIF CLIENTS	X411DC	411DC        DETAIL C	1204193	20120428	Fact DETAIL C	13,99	D			20130715		
VTE	JOURNAL DES VENTES	VTE-193	20120428	445700	TVA/VENTES 19.6%			1204193	20120428	Fact DETAIL C	2,29	C			20130715		
VTE	JOURNAL DES VENTES	VTE-193	20120428	701000	VENTES  HT 20%			1204193	20120428	Fact DETAIL C	11,7	C			20130715		
VTE	JOURNAL DES VENTES	VTE-194	20120428	411000	COLLECTIF CLIENTS	X411DL	411DL        DETAIL L	1204194	20120428	Fact DETAIL L	937,93	D			20130715		
VTE	JOURNAL DES VENTES	VTE-194	20120428	445700	TVA/VENTES 19.6%			1204194	20120428	Fact DETAIL L	153,71	C			20130715		
VTE	JOURNAL DES VENTES	VTE-194	20120428	701000	VENTES  HT 20%			1204194	20120428	Fact DETAIL L	784,22	C			20130715		
VTE	JOURNAL DES VENTES	VTE-195	20120428	411000	COLLECTIF CLIENTS	X411DD	411DD        DETAIL D	1204195	20120428	Fact DETAIL D	279,05	D			20130715		
VTE	JOURNAL DES VENTES	VTE-195	20120428	445700	TVA/VENTES 19.6%			1204195	20120428	Fact DETAIL D	45,73	C			20130715		
VTE	JOURNAL DES VENTES	VTE-195	20120428	701000	VENTES  HT 20%			1204195	20120428	Fact DETAIL D	233,32	C			20130715		
VTE	JOURNAL DES VENTES	VTE-196	20120428	411000	COLLECTIF CLIENTS	X411DL	411DL        DETAIL L	1204196	20120428	Fact DETAIL L	154	D			20130715		
VTE	JOURNAL DES VENTES	VTE-196	20120428	445700	TVA/VENTES 19.6%			1204196	20120428	Fact DETAIL L	25,24	C			20130715		
VTE	JOURNAL DES VENTES	VTE-196	20120428	701000	VENTES  HT 20%			1204196	20120428	Fact DETAIL L	128,76	C			20130715		
VTE	JOURNAL DES VENTES	VTE-197	20120428	411000	COLLECTIF CLIENTS	X411DD	411DD        DETAIL D	1204197	20120428	Fact DETAIL D	120,2	D			20130715		
VTE	JOURNAL DES VENTES	VTE-197	20120428	445700	TVA/VENTES 19.6%			1204197	20120428	Fact DETAIL D	19,7	C			20130715		
VTE	JOURNAL DES VENTES	VTE-197	20120428	701000	VENTES  HT 20%			1204197	20120428	Fact DETAIL D	100,5	C			20130715		
VTE	JOURNAL DES VENTES	VTE-198	20120428	411000	COLLECTIF CLIENTS	X411DP	411DP        DETAIL P	1204198	20120428	Fact DETAIL P	416,81	D			20130715		
VTE	JOURNAL DES VENTES	VTE-198	20120428	445700	TVA/VENTES 19.6%			1204198	20120428	Fact DETAIL P	68,31	C			20130715		
VTE	JOURNAL DES VENTES	VTE-198	20120428	701000	VENTES  HT 20%			1204198	20120428	Fact DETAIL P	348,5	C			20130715		
VTE	JOURNAL DES VENTES	VTE-199	20120428	411000	COLLECTIF CLIENTS	X411DG	411DG        DETAIL G	1204199	20120428	Fact DETAIL G	482,23	D			20130715		
VTE	JOURNAL DES VENTES	VTE-199	20120428	445700	TVA/VENTES 19.6%			1204199	20120428	Fact DETAIL G	79,03	C			20130715		
VTE	JOURNAL DES VENTES	VTE-199	20120428	701000	VENTES  HT 20%			1204199	20120428	Fact DETAIL G	403,2	C			20130715		
VTE	JOURNAL DES VENTES	VTE-200	20120428	411000	COLLECTIF CLIENTS	X411DD	411DD        DETAIL D	1204200	20120428	Fact DETAIL D	146,39	D			20130715		
VTE	JOURNAL DES VENTES	VTE-200	20120428	445700	TVA/VENTES 19.6%			1204200	20120428	Fact DETAIL D	23,99	C			20130715		
VTE	JOURNAL DES VENTES	VTE-200	20120428	701000	VENTES  HT 20%			1204200	20120428	Fact DETAIL D	122,4	C			20130715		
VTE	JOURNAL DES VENTES	VTE-201	20120428	411000	COLLECTIF CLIENTS	X411DP	411DP        DETAIL P	1204201	20120428	Fact DETAIL P	33,19	D			20130715		
VTE	JOURNAL DES VENTES	VTE-201	20120428	445700	TVA/VENTES 19.6%			1204201	20120428	Fact DETAIL P	5,44	C			20130715		
VTE	JOURNAL DES VENTES	VTE-201	20120428	701000	VENTES  HT 20%			1204201	20120428	Fact DETAIL P	27,75	C			20130715		
VTE	JOURNAL DES VENTES	VTE-202	20120428	411000	COLLECTIF CLIENTS	X411DC	411DC        DETAIL C	1204202	20120428	Fact DETAIL C	27,99	D			20130715		
VTE	JOURNAL DES VENTES	VTE-202	20120428	445700	TVA/VENTES 19.6%			1204202	20120428	Fact DETAIL C	4,59	C			20130715		
VTE	JOURNAL DES VENTES	VTE-202	20120428	701000	VENTES  HT 20%			1204202	20120428	Fact DETAIL C	23,4	C			20130715		
VTE	JOURNAL DES VENTES	VTE-203	20120428	411000	COLLECTIF CLIENTS	X411DF	411DF        DETAIL F	1204203	20120428	Fact DETAIL F	60,28	D			20130715		
VTE	JOURNAL DES VENTES	VTE-203	20120428	445700	TVA/VENTES 19.6%			1204203	20120428	Fact DETAIL F	9,88	C			20130715		
VTE	JOURNAL DES VENTES	VTE-203	20120428	701000	VENTES  HT 20%			1204203	20120428	Fact DETAIL F	50,4	C			20130715		
VTE	JOURNAL DES VENTES	VTE-204	20120428	411000	COLLECTIF CLIENTS	X411DL	411DL        DETAIL L	1204204	20120428	Fact DETAIL L	576,53	D			20130715		
VTE	JOURNAL DES VENTES	VTE-204	20120428	445700	TVA/VENTES 19.6%			1204204	20120428	Fact DETAIL L	94,48	C			20130715		
VTE	JOURNAL DES VENTES	VTE-204	20120428	701000	VENTES  HT 20%			1204204	20120428	Fact DETAIL L	482,05	C			20130715		
VTE	JOURNAL DES VENTES	VTE-205	20120428	411000	COLLECTIF CLIENTS	X411DL	411DL        DETAIL L	1204205	20120428	Fact DETAIL L	1217,24	D			20130715		
VTE	JOURNAL DES VENTES	VTE-205	20120428	445700	TVA/VENTES 19.6%			1204205	20120428	Fact DETAIL L	199,48	C			20130715		
VTE	JOURNAL DES VENTES	VTE-205	20120428	701000	VENTES  HT 20%			1204205	20120428	Fact DETAIL L	1017,76	C			20130715		
VTE	JOURNAL DES VENTES	VTE-206	20120430	411000	COLLECTIF CLIENTS	X411DL	411DL        DETAIL L	1204206	20120430	Fact DETAIL L	54,44	D			20130715		
VTE	JOURNAL DES VENTES	VTE-206	20120430	445700	TVA/VENTES 19.6%			1204206	20120430	Fact DETAIL L	8,92	C			20130715		
VTE	JOURNAL DES VENTES	VTE-206	20120430	701000	VENTES  HT 20%			1204206	20120430	Fact DETAIL L	45,52	C			20130715		
VTE	JOURNAL DES VENTES	VTE-207	20120430	411000	COLLECTIF CLIENTS	X411HARDYMA	411HARDYMA   HARDY SARL	1204207	20120430	Fact HARDY SARL	15413,06	D			20130715		
VTE	JOURNAL DES VENTES	VTE-207	20120430	445700	TVA/VENTES 19.6%			1204207	20120430	Fact HARDY SARL	2525,89	C			20130715		
VTE	JOURNAL DES VENTES	VTE-207	20120430	701000	VENTES  HT 20%			1204207	20120430	Fact HARDY SARL	12887,17	C			20130715		
VTE	JOURNAL DES VENTES	VTE-208	20120430	411000	COLLECTIF CLIENTS	X411DS	411DS        DETAIL S	1204208	20120430	Fact DETAIL S	26,07	D			20130715		
VTE	JOURNAL DES VENTES	VTE-208	20120430	445700	TVA/VENTES 19.6%			1204208	20120430	Fact DETAIL S	4,27	C			20130715		
VTE	JOURNAL DES VENTES	VTE-208	20120430	701000	VENTES  HT 20%			1204208	20120430	Fact DETAIL S	21,8	C			20130715		
VTE	JOURNAL DES VENTES	VTE-209	20120430	411000	COLLECTIF CLIENTS	X411HARDYMA	411HARDYMA   HARDY SARL	1204209	20120430	Fact HARDY SARL	729,56	D			20130715		
VTE	JOURNAL DES VENTES	VTE-209	20120430	445700	TVA/VENTES 19.6%			1204209	20120430	Fact HARDY SARL	119,56	C			20130715		
VTE	JOURNAL DES VENTES	VTE-209	20120430	708820	LOYER PALETTES 20%			1204209	20120430	Fact HARDY SARL	610	C			20130715		
VTE	JOURNAL DES VENTES	VTE-210	20120430	411000	COLLECTIF CLIENTS	X411JBSOL	411JBSOL     J B SOL Transport	1204210	20120430	Fact J B SOL Trans	5635,33	D			20130715		
VTE	JOURNAL DES VENTES	VTE-210	20120430	4457100	TVA COLLECTEE 7%			1204210	20120430	Fact J B SOL Trans	368,67	C			20130715		
VTE	JOURNAL DES VENTES	VTE-210	20120430	701031	VTES DECHETS 10%			1204210	20120430	Fact J B SOL Trans	5266,66	C			20130715		
VTE	JOURNAL DES VENTES	VTE-211	20120430	411000	COLLECTIF CLIENTS	X411LESCHARPEN	411LESCHARPENOUEST CONSTRUCTION BOIS	1204211	20120430	Fact OUEST CONSTRU	779,31	D			20130715		
VTE	JOURNAL DES VENTES	VTE-211	20120430	445700	TVA/VENTES 19.6%			1204211	20120430	Fact OUEST CONSTRU	127,71	C			20130715		
VTE	JOURNAL DES VENTES	VTE-211	20120430	701000	VENTES  HT 20%			1204211	20120430	Fact OUEST CONSTRU	651,6	C			20130715		
VTE	JOURNAL DES VENTES	VTE-212	20120430	411000	COLLECTIF CLIENTS	X411LESCHARPEN	411LESCHARPENOUEST CONSTRUCTION BOIS	1204212	20120430	Fact OUEST CONSTRU	1069,7	D			20130715		
VTE	JOURNAL DES VENTES	VTE-212	20120430	445700	TVA/VENTES 19.6%			1204212	20120430	Fact OUEST CONSTRU	175,3	C			20130715		
VTE	JOURNAL DES VENTES	VTE-212	20120430	701000	VENTES  HT 20%			1204212	20120430	Fact OUEST CONSTRU	894,4	C			20130715		
VTE	JOURNAL DES VENTES	VTE-213	20120430	411000	COLLECTIF CLIENTS	X411LESCHARPEN	411LESCHARPENOUEST CONSTRUCTION BOIS	1204213	20120430	Fact OUEST CONSTRU	959,44	D			20130715		
VTE	JOURNAL DES VENTES	VTE-213	20120430	445700	TVA/VENTES 19.6%			1204213	20120430	Fact OUEST CONSTRU	157,23	C			20130715		
VTE	JOURNAL DES VENTES	VTE-213	20120430	701000	VENTES  HT 20%			1204213	20120430	Fact OUEST CONSTRU	802,21	C			20130715		
VTE	JOURNAL DES VENTES	VTE-214	20120430	411000	COLLECTIF CLIENTS	X411LESCHARPEN	411LESCHARPENOUEST CONSTRUCTION BOIS	1204214	20120430	Fact OUEST CONSTRU	1386,49	D			20130715		
VTE	JOURNAL DES VENTES	VTE-214	20120430	445700	TVA/VENTES 19.6%			1204214	20120430	Fact OUEST CONSTRU	227,22	C			20130715		
VTE	JOURNAL DES VENTES	VTE-214	20120430	701000	VENTES  HT 20%			1204214	20120430	Fact OUEST CONSTRU	1159,27	C			20130715		
VTE	JOURNAL DES VENTES	VTE-215	20120430	411000	COLLECTIF CLIENTS	X411LESCHARPEN	411LESCHARPENOUEST CONSTRUCTION BOIS	1204215	20120430	Fact OUEST CONSTRU	373,15	D			20130715		
VTE	JOURNAL DES VENTES	VTE-215	20120430	445700	TVA/VENTES 19.6%			1204215	20120430	Fact OUEST CONSTRU	61,15	C			20130715		
VTE	JOURNAL DES VENTES	VTE-215	20120430	701000	VENTES  HT 20%			1204215	20120430	Fact OUEST CONSTRU	312	C			20130715		
VTE	JOURNAL DES VENTES	VTE-216	20120430	411000	COLLECTIF CLIENTS	X411DC	411DC        DETAIL C	1204216	20120430	Fact DETAIL C	44,08	D			20130715		
VTE	JOURNAL DES VENTES	VTE-216	20120430	445700	TVA/VENTES 19.6%			1204216	20120430	Fact DETAIL C	7,22	C			20130715		
VTE	JOURNAL DES VENTES	VTE-216	20120430	701000	VENTES  HT 20%			1204216	20120430	Fact DETAIL C	36,86	C			20130715		
VTE	JOURNAL DES VENTES	VTE-217	20120430	411000	COLLECTIF CLIENTS	X411DV	411DV        DETAIL V	1204217	20120430	Fact DETAIL V	86,76	D			20130715		
VTE	JOURNAL DES VENTES	VTE-217	20120430	445700	TVA/VENTES 19.6%			1204217	20120430	Fact DETAIL V	14,22	C			20130715		
VTE	JOURNAL DES VENTES	VTE-217	20120430	701000	VENTES  HT 20%			1204217	20120430	Fact DETAIL V	72,54	C			20130715		
VTE	JOURNAL DES VENTES	VTE-218	20120430	411000	COLLECTIF CLIENTS	X411AVELINE	411AVELINE   AVELINE BATIMENT	1204218	20120430	Fact AVELINE BATIM	97,95	D			20130715		
VTE	JOURNAL DES VENTES	VTE-218	20120430	445700	TVA/VENTES 19.6%			1204218	20120430	Fact AVELINE BATIM	16,05	C			20130715		
VTE	JOURNAL DES VENTES	VTE-218	20120430	701000	VENTES  HT 20%			1204218	20120430	Fact AVELINE BATIM	81,9	C			20130715		
VTE	JOURNAL DES VENTES	VTE-219	20120430	411000	COLLECTIF CLIENTS	X411BEUCHER	411BEUCHER   BEUCHER SARL	1204219	20120430	Fact BEUCHER SARL	2394,3	D			20130715		
VTE	JOURNAL DES VENTES	VTE-219	20120430	445700	TVA/VENTES 19.6%			1204219	20120430	Fact BEUCHER SARL	392,38	C			20130715		
VTE	JOURNAL DES VENTES	VTE-219	20120430	701000	VENTES  HT 20%			1204219	20120430	Fact BEUCHER SARL	2001,92	C			20130715		
